permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
76757,AMBAC FINANCIAL GROUP INC,1991-07-11,24287,6351,"Surety Insurance",25.1200008392334,1,2006-12-31,89.07,9417.3711,58.4904,8.22,20267.813,875.911,0.141637165358303,2.27735989310805,2.32843941265509,0.327229288430663
76796,BMC STOCK HOLDINGS INC,1991-08-22,24415,5211,"Lumber and Oth Bldg Matl-Retl",5.69999980926514,0,2006-12-31,24.69,719.78757,19.6422,3.57,1328.911,102.074,0.178255030744164,1.30824844707481,3.44600011531094,0.626315810431624
76804,MGIC INVESTMENT CORP/WI,1991-08-07,24379,6351,"Surety Insurance",21.8500003814697,1,2006-12-31,62.54,5178.312,51.8826,6.7,6621.671,564.739,0.131460700574062,0.541401441428607,2.37448966106197,0.306636150252979
77011,ZOOM TECHNOLOGIES INC -OLD,1990-09-27,23197,3661,"Tele and Telegraph Apparatus",0.629999995231628,0,2006-12-31,1.12,10.46864,1.3183,0.11,16.249,1.03,0.0835903262457393,0.31869826326895,2.09253969837779,0.174603175924719
77165,SANFILIPPO JOHN B&SON,1991-12-04,24755,2060,"Sugar and Confectionery Prods",8.0600004196167,1,2006-06-30,13.25,140.344,17.0043,-1.58,390.912,-16.721,-0.0928377102881572,1.17040697351618,2.10971453036334,-0.19602976646931
77599,AUTHENTIDATE HOLDING -OLD,1992-05-13,25241,7372,"Prepackaged Software",0.639999985694885,1,2006-06-30,2.65,91.19445,1.6369,-0.52,64.534,-17.823,-0.316375255169965,0.145540072778912,2.55765630716807,-0.812500018160791
77669,FINISH LINE INC  -CL A,1992-06-09,25357,5661,"Shoe Stores",2.29999995231628,0,2007-02-28,12.71,599.41631,9.5265,0.68,656.636,32.364,0.0720355770814507,0.461536064530202,4.14195660761039,0.29565218004252
77780,CENTRAL GARDEN & PET CO,1993-07-15,25536,5140,"Groceries and Related Pds-Whsl",5.65999984741211,0,2006-09-30,48.26,1141.87986,30.7408,2.9,1533.823,65.534,0.0897284759960513,1.09849676665859,5.43123689553727,0.512367504978989
78044,UNIFI INC,1972-12-22,10839,2200,"Textile Mill Products",2.36999988555908,1,2006-06-30,2.9,151.4032,7.3351,-0.28,732.637,-14.366,-0.0375137418952195,0.913125109347622,3.09497905240179,-0.118143465620442
78908,ROCKY BRANDS INC,1993-02-03,27776,3140,"Footwear, Except Rubber",6.25,1,2006-12-31,16.12,87.32204,19.2224,0.89,246.356,4.819,0.0462795789797173,1.36589582052858,3.075584,0.1424
79909,M/I HOMES INC,1993-11-03,12615,1531,"Operative Builders",10.1000003814697,0,2006-12-31,38.19,531.64299,44.3253,2.78,1477.079,38.875,0.0630011733208871,1.39376746206154,4.38864339860055,0.275247514356576
80193,BEAZER HOMES USA INC,1994-02-23,29755,1531,"Operative Builders",7.1100001335144,1,2006-09-30,39.04,1518.2656,43.7625,9.76,4559.431,388.761,0.228424552697155,1.67898782729888,6.15506317555702,1.37271446086116
80969,COVENANT LOGISTICS GROUP INC,1994-10-28,30877,4213,"Trucking, Except Local",6.69999980926514,0,2006-12-31,11.4,159.6114,13.4879,-0.1,475.094,-1.381,-0.00731291436317807,1.51580140221559,2.01311946029434,-0.0149253735592222
81124,EMERSON RADIO CORP,1994-12-22,4322,3651,"Household Audio and Video Eq",1.25989997386932,1,2007-03-31,3.2,86.752,2.5898,0.13,99.408,3.458,0.0468011964215627,0.345405822404483,2.05556000770949,0.103182794425142
82497,1ST INDEPENDENCE FINL GROUP,1995-10-04,61390,6020,"Commercial Banks",9.76000022888184,1,2006-12-31,16.4,32.7344,20.1919,1,342.806,1.94,0.0481353745378756,7.50571917723246,2.06884216459832,0.102459013990675
82768,BLONDER TONGUE LABS INC,1995-12-14,61712,3663,"Radio, TV Broadcast, Comm Eq",1.60000002384186,0,2006-12-31,1.7,10.5791,3.2512,-0.01,27.222,0.342,0.0169039145907473,0.345492289442467,2.03199996972084,-0.00624999990686774
83443,BERKSHIRE HATHAWAY,1996-05-09,2176,9997,"Industrial Conglomerates",4685,1,2006-12-31,109990,169714.57,70265.068,7144,248437,11015,0.101596583624641,1.27058910338594,14.9978800426894,1.52486659551761
83862,E TRADE FINANCIAL CORP,1996-08-16,63501,6211,"Security Brokers and Dealers",3.53999996185303,0,2006-12-31,22.42,9557.73568,9.8436,1.49,53739.303,628.859,0.149857853335144,11.8061403069796,2.78067799606623,0.420903959337913
